Mod:Item:MetaData, Localized Name
gregtech:meta_block_frame_157:4, 高速钢-G框架
gregtech:meta_block_frame_157:7, 高速钢-E框架
gregtech:meta_block_frame_157:8, 高速钢-S框架
gregtech:meta_block_frame_2:1, 铕框架
gregtech:meta_block_frame_156:15, 蓝钢框架
gregtech:meta_block_frame_7:1, 钛框架
gregtech:meta_block_frame_7:15, 中子素框架
gregtech:meta_block_frame_17:15, 殷钢框架
gregtech:meta_block_frame_20:3, 不锈钢框架
gregtech:meta_block_frame_20:4, 钢框架
gregtech:meta_block_frame_125:11, 黑钢框架
gregtech:meta_block_frame_125:13, 钨钢框架
gregtech:meta_block_frame_0:2, 铝框架
gregtech:meta_block_frame_8:0, 三钛合金框架
gregtech:meta_block_frame_103:0, 防腐木框架
gregtech:meta_block_frame_63:8, 聚四氟乙烯 (PTFE)框架
gregtech:meta_block_frame_101:1, 木框架
gregtech:meta_block_frame_127:10, 硅岩合金框架
gregtech:meta_block_frame_16:4, 青铜框架
powersuits:powerarmor_head, 动力头盔
powersuits:powerarmor_torso, 动力护甲
powersuits:powerarmor_legs, 动力护腿
powersuits:powerarmor_feet, 动力靴子
powersuits:power_fist, 动力拳套
powersuits:powerarmorcomponent:0, 线材
powersuits:powerarmorcomponent:1, 螺线管
powersuits:powerarmorcomponent:2, 伺服马达
powersuits:powerarmorcomponent:3, 滑翔翼
powersuits:powerarmorcomponent:4, 离子推进器
powersuits:powerarmorcomponent:5, 低压电容
powersuits:powerarmorcomponent:6, 中压电容
powersuits:powerarmorcomponent:7, 高压电容
powersuits:powerarmorcomponent:8, 超高压电容
powersuits:powerarmorcomponent:9, 降落伞
powersuits:powerarmorcomponent:10, 基础电镀板
powersuits:powerarmorcomponent:11, 高级电镀板
powersuits:powerarmorcomponent:12, 力场发射器
powersuits:powerarmorcomponent:13, 全息发射器
powersuits:powerarmorcomponent:14, 人造碳纤维肌肉
powersuits:powerarmorcomponent:15, 控制电路
powersuits:powerarmorcomponent:16, 人造凝胶肌肉
powersuits:powerarmorcomponent:17, 人造肌肉
powersuits:powerarmorcomponent:18, 太阳能板
powersuits:powerarmorcomponent:19, 磁铁
powersuits:powerarmorcomponent:20, 电脑芯片
powersuits:powerarmorcomponent:21, 绝缘橡胶管
powersuits:tinkertable, 动力装甲改装台
powersuits:luxcapacitor, 光能容器
netherex:gloomy_netherbrick, 灰暗地狱砖
netherex:lively_netherbrick, 鲜活地狱砖
netherex:fiery_netherbrick, 火焰地狱砖
netherex:icy_netherbrick, 冰冻地狱砖
netherex:wither_bone, 凋灵骨
netherex:wither_dust, 凋灵尘
netherex:frost_rod, 冻结棒
netherex:frost_powder, 冻结粉
netherex:blazed_wither_bone, 黄金凋灵骨
netherex:frosted_wither_bone, 霜冻之骨
netherex:orange_salamander_hide, 橘色火蜥蜴皮
netherex:black_salamander_hide, 黑色火蜥蜴皮
netherex:amethyst_crystal, 下界紫晶
netherex:rime_crystal, 下界霜晶
netherex:rime_and_steel, 霜晶打火石
netherex:spore, 孢子
netherex:coolmar_spider_fang, 霜冻之牙
netherex:ghast_queen_tear, 恶魂女王之泪
netherex:obsidian_boat, 黑曜石船
netherex:ghast_meat_raw, 生恶魂肉
netherex:ghast_meat_cooked, 熟恶魂肉
netherex:congealed_magma_cream, 凝固岩浆膏
netherex:enoki_mushroom, 金杵菇
netherex:dull_mirror, 地狱定点魔镜
netherex:withered_amedian_sword, 凋零骨剑
netherex:withered_amedian_pickaxe, 凋零骨稿
netherex:withered_amedian_shovel, 凋零骨铲
netherex:withered_amedian_axe, 凋零骨斧
netherex:withered_amedian_hoe, 凋零骨锄
netherex:withered_amedian_hammer, 凋零骨锤
netherex:blazed_amedian_sword, 黄金凋灵骨剑
netherex:blazed_amedian_pickaxe, 黄金凋灵骨镐
netherex:blazed_amedian_shovel, 黄金凋灵骨铲
netherex:blazed_amedian_axe, 黄金凋灵骨斧
netherex:blazed_amedian_hoe, 黄金凋灵骨锄
netherex:blazed_amedian_hammer, 黄金凋灵骨锤
netherex:frosted_amedian_sword, 冻结骨剑
netherex:frosted_amedian_pickaxe, 冻结骨镐
netherex:frosted_amedian_shovel, 冻结骨铲
netherex:frosted_amedian_axe, 冻结骨斧
netherex:frosted_amedian_hoe, 冻结骨锄
netherex:frosted_amedian_hammer, 冻结骨锤
netherex:wither_bone_helmet, 凋零骨头盔
netherex:wither_bone_chestplate, 凋零骨胸甲
netherex:wither_bone_leggings, 凋零骨护腿
netherex:wither_bone_boots, 凋零骨靴子
netherex:orange_salamander_hide_helmet, 橙色火蜥蜴头盔
netherex:orange_salamander_hide_chestplate, 橙色火蜥蜴皮盔甲
netherex:orange_salamander_hide_leggings, 橙色火蜥蜴皮护腿
netherex:orange_salamander_hide_boots, 橙色火蜥蜴皮靴子
netherex:black_salamander_hide_helmet, 黑色火蜥蜴头盔
netherex:black_salamander_hide_chestplate, 黑色火蜥蜴胸甲
netherex:black_salamander_hide_leggings, 黑色火蜥蜴护腿
netherex:black_salamander_hide_boots, 黑色火蜥蜴皮靴子
netherex:gloomy_netherrack, 灰暗地狱岩
netherex:lively_netherrack, 鲜活地狱岩
netherex:fiery_netherrack, 火焰地狱岩
netherex:icy_netherrack, 霜冻地狱岩
netherex:netherrack_path, 地狱岩石径
netherex:gloomy_netherrack_path, 灰暗地狱岩石径
netherex:lively_netherrack_path, 鲜活地狱岩石径
netherex:fiery_netherrack_path, 火焰地狱岩石径
netherex:icy_netherrack_path, 霜冻地狱岩石径
netherex:gloomy_nether_brick, 灰暗地狱砖
netherex:lively_nether_brick, 鲜活地狱砖
netherex:fiery_nether_brick, 火焰地狱砖
netherex:icy_nether_brick, 霜冻地狱砖
netherex:basalt, 玄武岩
netherex:smooth_basalt, 平滑玄武岩
netherex:basalt_brick,  玄武岩砖
netherex:basalt_pillar, 玄武岩柱
netherex:hyphae, 菌丝
netherex:frostburn_ice, 冻燃冰
netherex:soul_glass, 灵魂玻璃
netherex:soul_glass_pane, 灵魂玻璃板
netherex:amethyst_block, 下界紫晶块
netherex:rime_block, 下界冰霜块
netherex:bone_sliver, 骨板
netherex:bone_chunk, 骨块
netherex:worn_iron, 磨损铁块
netherex:urn_of_sorrow, 悲伤的骨灰盒
netherex:quartz_ore, 下界石英矿石
netherex:amethyst_ore, 下界紫晶矿石
netherex:rime_ore, 下界冰霜矿石
netherex:brown_elder_mushroom, 棕色上古蘑菇
netherex:red_elder_mushroom, 红色上古蘑菇
netherex:brown_elder_mushroom_cap, 棕色上古蘑菇帽
netherex:red_elder_mushroom_cap, 红色上古蘑菇帽
netherex:enoki_mushroom_cap, 金杵菇帽
netherex:elder_mushroom_stem, 上古蘑菇茎秆
netherex:enoki_mushroom_stem, 金杵菇茎秆
netherex:thornstalk, 荆棘
netherex:ichor, 不朽之血
netherex:red_nether_brick_slab:0, 红色地狱砖台阶
netherex:gloomy_nether_brick_slab:0, 灰暗地狱砖台阶
netherex:lively_nether_brick_slab:0, 鲜活地狱砖台阶
netherex:fiery_nether_brick_slab:0, 火焰地狱砖台阶
netherex:icy_nether_brick_slab:0, 霜冻地狱砖台阶
netherex:basalt_slab:0, 玄武岩台阶
netherex:smooth_basalt_slab:0, 平滑玄武岩台阶
netherex:basalt_brick_slab:0, 玄武岩砖台阶
netherex:basalt_pillar_slab:0, 玄武岩柱板
netherex:red_nether_brick_stairs, 红色地狱砖楼梯
netherex:gloomy_nether_brick_stairs, 灰暗地狱砖楼梯
netherex:lively_nether_brick_stairs, 鲜活地狱砖楼梯
netherex:fiery_nether_brick_stairs, 火焰地狱砖楼梯
netherex:icy_nether_brick_stairs, 霜冻地狱砖楼梯
netherex:basalt_stairs, 玄武岩楼梯
netherex:smooth_basalt_stairs, 平滑玄武岩楼梯
netherex:basalt_brick_stairs, 玄武岩楼梯
netherex:basalt_pillar_stairs, 玄武岩柱楼梯
netherex:quartz_wall, 石英墙
netherex:nether_brick_wall, 地狱砖墙
netherex:red_nether_brick_wall, 红色地狱砖墙
netherex:gloomy_nether_brick_wall, 灰暗地狱砖墙
netherex:lively_nether_brick_wall, 鲜活地狱砖墙
netherex:fiery_nether_brick_wall, 火焰地狱砖墙
netherex:icy_nether_brick_wall, 霜冻地狱砖墙
netherex:basalt_wall, 玄武岩墙
netherex:smooth_basalt_wall, 平滑玄武岩墙
netherex:basalt_brick_wall, 玄武岩砖墙
netherex:basalt_pillar_wall, 玄武岩柱墙
netherex:quartz_fence, 石英栅栏
netherex:red_nether_brick_fence, 红色地狱砖栅栏
netherex:gloomy_nether_brick_fence, 灰暗地狱砖栅栏
netherex:lively_nether_brick_fence, 鲜活地狱砖栅栏
netherex:fiery_nether_brick_fence, 火焰地狱砖栅栏
netherex:icy_nether_brick_fence, 霜冻地狱砖栅栏
netherex:basalt_fence, 玄武岩砖
netherex:smooth_basalt_fence, 平滑玄武岩栅栏
netherex:basalt_brick_fence, 玄武岩栅栏
netherex:basalt_pillar_fence, 玄武岩柱栅栏
netherex:quartz_fence_gate, 石英楼梯
netherex:nether_brick_fence_gate, 地狱砖栅栏门
netherex:red_nether_brick_fence_gate, 红色地狱砖栅栏门
netherex:basalt_fence_gate, 玄武岩栅栏门
netherex:smooth_basalt_fence_gate, 平滑玄武岩栅栏门
netherex:basalt_brick_fence_gate, 玄武岩砖栅栏门
netherex:basalt_pillar_fence_gate, 玄武岩柱栅栏门
netherex:gloomy_nether_brick_fence_gate, 灰暗地狱砖栅栏门
netherex:lively_nether_brick_fence_gate, 鲜活地狱砖栅栏门
netherex:fiery_nether_brick_fence_gate, 火焰地狱砖栅栏门
netherex:icy_nether_brick_fence_gate, 霜冻地狱砖栅栏门
quantumstorage:crate, 板条箱
quantumstorage:upgrade:0, 渲染升级
quantumstorage:upgrade:1, 虚空升级
quantumstorage:upgrade:2, 创造升级
quantumstorage:upgrade:3, 无限水升级
quantumstorage:quantum_battery, 量子电池
quantumstorage:quantum_bag, item.quantumstorage.quantum_bag.name
quantumstorage:remote, Inventory Remote
storagedrawers:upgrade_template, 升级模板
storagedrawers:upgrade_storage:0, 抽屉容量升级 (I)
storagedrawers:upgrade_storage:1, 抽屉容量升级 (II)
storagedrawers:upgrade_storage:2, 抽屉容量升级 (III)
storagedrawers:upgrade_storage:3, 抽屉容量升级 (IV)
storagedrawers:upgrade_storage:4, 抽屉容量升级 (V)
storagedrawers:upgrade_one_stack, 抽屉容量降级
storagedrawers:upgrade_status:0, 状态显示升级 (I)
storagedrawers:upgrade_status:1, 状态显示升级 (II)
storagedrawers:upgrade_void, 清空升级
storagedrawers:upgrade_conversion, 转换升级
storagedrawers:upgrade_creative:0, 创造模式容量升级
storagedrawers:upgrade_creative:1, 创造模式取出升级
storagedrawers:upgrade_redstone:0, 红石升级
storagedrawers:upgrade_redstone:1, 红石升级（最多）
storagedrawers:upgrade_redstone:2, 红石升级（最少）
storagedrawers:drawer_key, 绑定钥匙
storagedrawers:shroud_key, 屏蔽钥匙
storagedrawers:personal_key, 私人钥匙
storagedrawers:quantify_key, 数量钥匙
storagedrawers:tape, 打包带
storagedrawers:basicdrawers:0, 基础抽屉
storagedrawers:basicdrawers:0, 基础抽屉
storagedrawers:basicdrawers:0, 基础抽屉
storagedrawers:basicdrawers:0, 基础抽屉
storagedrawers:basicdrawers:0, 基础抽屉
storagedrawers:basicdrawers:0, 基础抽屉
storagedrawers:basicdrawers:1, 1x2 基础抽屉
storagedrawers:basicdrawers:1, 1x2 基础抽屉
storagedrawers:basicdrawers:1, 1x2 基础抽屉
storagedrawers:basicdrawers:1, 1x2 基础抽屉
storagedrawers:basicdrawers:1, 1x2 基础抽屉
storagedrawers:basicdrawers:1, 1x2 基础抽屉
storagedrawers:basicdrawers:2, 2x2 基础抽屉
storagedrawers:basicdrawers:2, 2x2 基础抽屉
storagedrawers:basicdrawers:2, 2x2 基础抽屉
storagedrawers:basicdrawers:2, 2x2 基础抽屉
storagedrawers:basicdrawers:2, 2x2 基础抽屉
storagedrawers:basicdrawers:2, 2x2 基础抽屉
storagedrawers:basicdrawers:3, 1x2 小型基础抽屉
storagedrawers:basicdrawers:3, 1x2 小型基础抽屉
storagedrawers:basicdrawers:3, 1x2 小型基础抽屉
storagedrawers:basicdrawers:3, 1x2 小型基础抽屉
storagedrawers:basicdrawers:3, 1x2 小型基础抽屉
storagedrawers:basicdrawers:3, 1x2 小型基础抽屉
storagedrawers:basicdrawers:4, 2x2 小型基础抽屉
storagedrawers:basicdrawers:4, 2x2 小型基础抽屉
storagedrawers:basicdrawers:4, 2x2 小型基础抽屉
storagedrawers:basicdrawers:4, 2x2 小型基础抽屉
storagedrawers:basicdrawers:4, 2x2 小型基础抽屉
storagedrawers:basicdrawers:4, 2x2 小型基础抽屉
storagedrawers:keybutton:0, 綁定钥匙按钮
storagedrawers:keybutton:1, 屏蔽钥匙按钮
storagedrawers:keybutton:2, 私人钥匙按钮
storagedrawers:keybutton:3, 数量钥匙按钮
storagedrawers:compdrawers, 压缩抽屉
storagedrawers:controller, 抽屉管理器
storagedrawers:controllerslave, 管理器传动方块
storagedrawers:trim:0, 橡木桥接方块
storagedrawers:trim:1, 云杉木桥接方块
storagedrawers:trim:2, 白桦木桥接方块
storagedrawers:trim:3, 丛林木桥接方块
storagedrawers:trim:4, 金合欢木桥接方块
storagedrawers:trim:5, 深色橡木桥接方块
storagedrawers:framingtable, 成型台
storagedrawers:customdrawers:0, 镶框抽屉
storagedrawers:customdrawers:1, 1x2 镶框抽屉
storagedrawers:customdrawers:2, 2x2 镶框抽屉
storagedrawers:customdrawers:3, 1x2 小型镶框抽屉
storagedrawers:customdrawers:4, 2x2 小型镶框抽屉
storagedrawers:customtrim, 镶框
tinker_io:cd_lonesome_avenue, 音乐唱片
tinker_io:upg:0, 基础升级元件
tinker_io:upg:1, 容量升级 I
tinker_io:upg:2, 容量升级 II
tinker_io:upg:3, 容量升级 III
tinker_io:upg:4, 容量升级 IV
tinker_io:upg:5, 红石控制升级
tinker_io:upg:6, 矿物产量升级
tinker_io:upg:7, Basin Upgrade
tinker_io:solidfuel, 固体燃料
tinker_io:speedupg, 速度升级
tinker_io:crushed_ore, 粉碎矿石
tinker_io:fuel_input_machine, 燃料输入机
tinker_io:smart_output, 智能输出端
tinker_io:what_a_beautiful_block, What a beautiful block
tinker_io:ore_crusher, 矿物粉碎机
tinker_io:stirling_engine, 斯特林引擎
botania:livingwood0stairs, tile.livingwood0Stairs.name
botania:livingwood0slab:0, 活木台阶
botania:livingwood0wall, tile.livingwood0Wall.name
botania:livingwood1stairs, tile.livingwood1Stairs.name
botania:livingwood1slab:0, 活木台阶
botania:livingrock0stairs, tile.livingrock0Stairs.name
botania:livingrock0slab:0, 活石台阶
botania:livingrock0wall, tile.livingrock0Wall.name
botania:livingrock1stairs, tile.livingrock1Stairs.name
botania:livingrock1slab:0, 活石砖台阶
botania:dreamwood0stairs, tile.dreamwood0Stairs.name
botania:dreamwood0slab:0, 梦之木台阶
botania:dreamwood0wall, tile.dreamwood0Wall.name
botania:dreamwood1stairs, tile.dreamwood1Stairs.name
botania:dreamwood1slab:0, 梦之木台阶
botania:quartztypedark:0, 烟熏石英块
botania:quartztypedark:1, 錾制烟熏石英块
botania:quartztypedark:2, 竖纹烟熏石英块
botania:quartzslabdarkhalf:0, 烟熏石英台阶
botania:quartzstairsdark, tile.quartzStairsDark.name
botania:quartztypemana:0, 魔力石英块
botania:quartztypemana:1, 錾制魔力石英块
botania:quartztypemana:2, 竖纹魔力石英块
botania:quartzslabmanahalf:0, 魔力石英台阶
botania:quartzstairsmana, tile.quartzStairsMana.name
botania:quartztypeblaze:0, 烈焰石英块
botania:quartztypeblaze:1, 錾制烈焰石英块
botania:quartztypeblaze:2, 竖纹烈焰石英块
botania:quartzslabblazehalf:0, 烈焰石英台阶
botania:quartzstairsblaze, tile.quartzStairsBlaze.name
botania:quartztypelavender:0, 熏香石英块
botania:quartztypelavender:1, 錾制熏香石英块
botania:quartztypelavender:2, 竖纹熏香石英块
botania:quartzslablavenderhalf:0, 熏香石英台阶
botania:quartzstairslavender, tile.quartzStairsLavender.name
botania:quartztypered:0, 红色石英块
botania:quartztypered:1, 錾制红色石英块
botania:quartztypered:2, 竖纹红色石英块
botania:quartzslabredhalf:0, 红色石英台阶
botania:quartzstairsred, tile.quartzStairsRed.name
botania:quartztypeelf:0, 精灵石英块
botania:quartztypeelf:1, 錾制精灵石英块
botania:quartztypeelf:2, 竖纹精灵石英块
botania:quartzslabelfhalf:0, 精灵石英台阶
botania:quartzstairself, tile.quartzStairsElf.name
botania:quartztypesunny:0, 金黄石英块
botania:quartztypesunny:1, 錾制金黄石英块
botania:quartztypesunny:2, 竖纹金黄石英块
botania:quartzslabsunnyhalf:0, 金黄石英台阶
botania:quartzstairssunny, tile.quartzStairsSunny.name
botania:biomestonea:0, 变质森林石头
botania:biomestonea:1, 变质平原石头
botania:biomestonea:2, 变质高山石头
botania:biomestonea:3, 变质菌丝石头
botania:biomestonea:4, 变质沼泽石头
botania:biomestonea:5, 变质沙漠石头
botania:biomestonea:6, 变质雪原石头
botania:biomestonea:7, 变质高原石头
botania:biomestonea:8, 变质森林圆石
botania:biomestonea:9, 变质平原圆石
botania:biomestonea:10, 变质高山圆石
botania:biomestonea:11, 变质菌丝圆石
botania:biomestonea:12, 变质沼泽圆石
botania:biomestonea:13, 变质沙漠圆石
botania:biomestonea:14, 变质雪原圆石
botania:biomestonea:15, 变质高原圆石
botania:biomestoneb:0, 变质森林石砖
botania:biomestoneb:1, 变质平原石砖
botania:biomestoneb:2, 变质高山石砖
botania:biomestoneb:3, 变质菌丝石砖
botania:biomestoneb:4, 变质沼泽石砖
botania:biomestoneb:5, 变质沙漠石砖
botania:biomestoneb:6, 变质雪原石砖
botania:biomestoneb:7, 变质高原石砖
botania:biomestoneb:8, 錾制变质森林石砖
botania:biomestoneb:9, 錾制变质平原石砖
botania:biomestoneb:10, 錾制变质高山石砖
botania:biomestoneb:11, 錾制变质菌丝石砖
botania:biomestoneb:12, 錾制变质沼泽石砖
botania:biomestoneb:13, 錾制变质沙漠石砖
botania:biomestoneb:14, 錾制变质雪原石砖
botania:biomestoneb:15, 錾制变质高原石砖
botania:pavement:0, 白色葡萄牙路面
botania:pavement:1, 黑色葡萄牙路面
botania:pavement:2, 蓝色葡萄牙路面
botania:pavement:3, 红色葡萄牙路面
botania:pavement:4, 黄色葡萄牙路面
botania:pavement:5, 绿色葡萄牙路面
botania:biomestonea0stairs, tile.biomeStoneA0Stairs.name
botania:biomestonea0slab:0, 变质森林石头台阶
botania:biomestonea1stairs, tile.biomeStoneA1Stairs.name
botania:biomestonea1slab:0, 变质平原石头台阶
botania:biomestonea2stairs, tile.biomeStoneA2Stairs.name
botania:biomestonea2slab:0, 变质高山石头台阶
botania:biomestonea3stairs, tile.biomeStoneA3Stairs.name
botania:biomestonea3slab:0, 变质菌丝石头台阶
botania:biomestonea4stairs, tile.biomeStoneA4Stairs.name
botania:biomestonea4slab:0, 变质沼泽石头台阶
